txn_date,Unnamed: 0,id,company_id,open,high,low,close,vol,month,day,day_of_month
2011-03-13,113,345440,5,9.9,10.1,9.4,9.4,1174500.0,3,6,13
2011-03-14,114,345441,5,9.5,9.9,9.3,9.7,801500.0,3,0,14
2011-03-15,115,345442,5,10.0,10.0,9.4,9.5,1005500.0,3,1,15
2011-03-16,116,345443,5,9.5,9.6,9.3,9.3,1011500.0,3,2,16
2011-03-20,117,345444,5,9.6,9.6,9.2,9.2,1089500.0,3,6,20
2011-03-21,118,345445,5,9.5,9.5,9.1,9.1,797000.0,3,0,21
2011-03-22,119,345446,5,9.4,9.5,9.1,9.1,571000.0,3,1,22
2011-03-23,120,345447,5,9.1,9.3,8.9,8.9,1116000.0,3,2,23
2011-03-24,121,345448,5,9.1,9.1,8.8,8.9,1162500.0,3,3,24
2011-03-27,122,345449,5,8.9,9.1,8.8,8.9,687000.0,3,6,27
2011-03-28,123,345450,5,8.9,9.2,8.9,9.0,673500.0,3,0,28
2011-03-29,124,345451,5,9.2,9.3,8.9,8.9,474500.0,3,1,29
2011-03-30,125,345452,5,9.0,9.1,8.8,8.8,440000.0,3,2,30
2011-03-31,126,345453,5,9.0,9.0,8.8,8.8,534500.0,3,3,31
2011-04-03,127,345454,5,8.9,9.0,8.8,8.8,459500.0,4,6,3
2011-04-04,128,345455,5,9.0,9.0,8.8,8.8,574000.0,4,0,4
2011-04-05,129,345456,5,8.8,9.0,8.7,8.7,1030000.0,4,1,5
2011-04-06,130,345457,5,8.7,8.9,8.7,8.8,539000.0,4,2,6
2011-04-07,131,345458,5,8.9,9.0,8.8,8.8,574000.0,4,3,7
2011-04-10,132,345459,5,8.9,9.2,8.8,8.9,1551500.0,4,6,10
2011-04-11,133,345460,5,9.0,9.7,8.9,9.0,2292000.0,4,0,11
2011-04-12,134,345461,5,9.2,9.2,8.9,9.0,333500.0,4,1,12
2011-04-13,135,345462,5,9.1,9.5,9.0,9.2,1084000.0,4,2,13
2011-04-17,136,345463,5,9.2,9.5,9.1,9.3,989500.0,4,6,17
2011-04-18,137,345464,5,9.3,9.7,9.3,9.4,1371000.0,4,0,18
2011-04-19,138,345465,5,9.4,9.7,9.2,9.2,807000.0,4,1,19
2011-04-20,139,345466,5,9.5,9.5,8.9,9.0,959000.0,4,2,20
2011-04-21,140,345467,5,9.0,9.2,9.0,9.0,371500.0,4,3,21
2011-04-24,141,345468,5,9.0,9.1,8.8,8.9,578500.0,4,6,24
2011-04-25,142,345469,5,8.8,9.0,8.8,8.9,757500.0,4,0,25
2011-04-26,143,345470,5,8.8,9.0,8.8,8.8,345500.0,4,1,26
2011-04-27,144,345471,5,8.8,9.1,8.7,9.0,510500.0,4,2,27
2011-04-28,145,345472,5,9.1,9.1,8.8,8.9,362000.0,4,3,28
2011-05-02,146,345473,5,9.0,9.0,8.8,8.8,327000.0,5,0,2
2011-05-03,147,345474,5,8.8,8.9,8.7,8.8,204500.0,5,1,3
2011-05-04,148,345475,5,9.0,9.1,8.8,8.9,632500.0,5,2,4
2011-05-05,149,345476,5,9.1,9.1,8.8,8.8,383500.0,5,3,5
2011-05-08,150,345477,5,8.8,8.9,8.6,8.6,660000.0,5,6,8
2011-05-09,151,345478,5,8.9,8.9,8.2,8.7,689500.0,5,0,9
2011-05-10,152,345479,5,8.8,8.9,8.5,8.5,202000.0,5,1,10
2011-05-11,153,345480,5,8.4,8.5,8.3,8.3,1362000.0,5,2,11
2011-05-12,154,345481,5,8.3,8.5,8.3,8.4,720000.0,5,3,12
2011-05-15,155,345482,5,8.5,8.7,8.4,8.6,676500.0,5,6,15
2011-05-16,156,345483,5,8.5,8.7,8.5,8.5,238000.0,5,0,16
2011-05-18,157,345484,5,8.6,8.6,8.4,8.4,371500.0,5,2,18
2011-05-19,158,345485,5,8.4,8.6,8.3,8.4,415500.0,5,3,19
2011-05-22,159,345486,5,8.2,8.3,8.2,8.2,642500.0,5,6,22
2011-05-23,160,345487,5,8.2,8.3,8.0,8.0,582500.0,5,0,23
2011-05-24,161,345488,5,8.2,8.2,8.0,8.1,387500.0,5,1,24
2011-05-25,162,345489,5,8.0,8.2,8.0,8.0,634500.0,5,2,25
2011-05-26,163,345490,5,8.2,8.2,8.0,8.1,432000.0,5,3,26
2011-05-29,164,345491,5,8.2,8.3,8.1,8.2,370000.0,5,6,29
2011-05-30,165,345492,5,8.2,8.3,8.1,8.2,388500.0,5,0,30
2011-05-31,166,345493,5,8.2,8.5,8.0,8.4,603500.0,5,1,31
2011-06-01,167,345494,5,8.4,8.4,8.2,8.2,447000.0,6,2,1
2011-06-02,168,345495,5,8.2,8.3,8.2,8.2,145000.0,6,3,2
2011-06-05,169,345496,5,8.4,8.4,8.2,8.2,275500.0,6,6,5
2011-06-06,170,345497,5,8.2,8.3,8.1,8.2,326000.0,6,0,6
2011-06-07,171,345498,5,8.2,8.4,8.2,8.3,360000.0,6,1,7
2011-06-08,172,345499,5,8.3,8.7,8.2,8.4,748500.0,6,2,8
2011-06-09,173,345500,5,8.4,8.5,8.3,8.3,208000.0,6,3,9
2011-06-12,174,345501,5,8.3,8.3,8.1,8.1,438500.0,6,6,12
2011-06-13,175,345502,5,8.2,8.4,8.2,8.3,398000.0,6,0,13
2011-06-14,176,345503,5,8.3,8.4,8.2,8.3,195500.0,6,1,14
2011-06-15,177,345504,5,8.4,8.4,8.2,8.2,273500.0,6,2,15
2011-06-16,178,345505,5,8.3,8.3,8.2,8.2,179500.0,6,3,16
2011-06-19,179,345506,5,8.2,8.3,8.0,8.0,304500.0,6,6,19
2011-06-20,180,345507,5,8.1,8.2,8.1,8.1,169500.0,6,0,20
2011-06-21,181,345508,5,8.2,8.3,8.1,8.1,158500.0,6,1,21
2011-06-22,182,345509,5,8.1,8.2,8.1,8.2,219500.0,6,2,22
2011-06-23,183,345510,5,8.1,8.3,8.1,8.1,157500.0,6,3,23
2011-06-26,184,345511,5,8.1,8.3,8.1,8.2,342000.0,6,6,26
2011-06-27,185,345512,5,8.1,8.3,8.1,8.2,497500.0,6,0,27
2011-06-28,186,345513,5,8.3,8.7,8.2,8.5,708500.0,6,1,28
2011-06-29,187,345514,5,8.7,8.7,8.4,8.4,504000.0,6,2,29
2011-06-30,188,345515,5,8.4,8.7,8.4,8.6,821000.0,6,3,30
2011-07-03,189,345516,5,8.5,9.1,8.5,8.9,881500.0,7,6,3
2011-07-04,190,345517,5,8.8,9.0,8.7,8.7,339500.0,7,0,4
2011-07-05,191,345518,5,8.8,8.8,8.6,8.6,374500.0,7,1,5
2011-07-06,192,345519,5,8.6,9.2,8.6,9.0,1390500.0,7,2,6
2011-07-07,193,345520,5,9.0,9.4,8.9,9.1,1159000.0,7,3,7
2011-07-10,194,345521,5,9.2,9.4,9.1,9.2,1207000.0,7,6,10
2011-07-11,195,345522,5,9.1,9.3,8.9,9.2,1006000.0,7,0,11
2011-07-12,196,345523,5,9.3,9.5,9.2,9.4,1268000.0,7,1,12
2011-07-13,197,345524,5,9.5,10.3,9.5,10.2,3398000.0,7,2,13
2011-07-14,198,345525,5,10.5,10.5,9.9,9.9,1607500.0,7,3,14
2011-07-17,199,345526,5,9.7,9.9,9.6,9.8,1131500.0,7,6,17
2011-07-19,200,345527,5,10.0,10.1,9.7,9.7,1091500.0,7,1,19
2011-07-20,201,345528,5,9.8,10.0,9.7,9.9,1535000.0,7,2,20
2011-07-21,202,345529,5,9.8,10.3,9.8,10.1,2112500.0,7,3,21
2011-07-24,203,345530,5,10.1,10.3,9.9,10.0,1498000.0,7,6,24
2011-07-25,204,345531,5,10.1,10.2,9.9,10.0,1949500.0,7,0,25
2011-07-26,205,345532,5,10.0,10.2,9.8,9.9,1545000.0,7,1,26
2011-07-27,206,345533,5,9.9,10.2,9.8,10.1,1902500.0,7,2,27
2011-07-28,207,345534,5,10.1,10.3,9.9,10.1,1787000.0,7,3,28
2011-07-31,208,345535,5,10.0,10.1,9.6,9.6,1400000.0,7,6,31
2011-08-01,209,345536,5,9.6,9.9,9.5,9.5,385500.0,8,0,1
2011-08-02,210,345537,5,9.5,10.1,9.3,9.3,1102000.0,8,1,2
2011-08-03,211,345538,5,9.8,9.8,9.3,9.5,608000.0,8,2,3
2011-08-04,212,345539,5,9.5,9.8,9.1,9.2,996500.0,8,3,4
2011-08-07,213,345540,5,9.6,9.7,8.9,9.1,290000.0,8,6,7
2011-08-08,214,345541,5,9.4,9.5,9.2,9.2,1167000.0,8,0,8
2011-08-09,215,345542,5,9.2,9.2,9.1,9.1,543000.0,8,1,9
2011-08-10,216,345543,5,9.1,9.1,8.9,9.0,379500.0,8,2,10
2011-08-11,217,345544,5,8.9,9.1,8.4,9.0,718500.0,8,3,11
2011-08-14,218,345545,5,8.9,9.1,8.8,8.8,300500.0,8,6,14
2011-08-16,219,345546,5,8.9,9.0,8.8,8.9,164000.0,8,1,16
2011-08-17,220,345547,5,8.9,8.9,8.8,8.8,350500.0,8,2,17
2011-08-18,221,345548,5,8.9,9.1,8.9,9.0,451500.0,8,3,18
2011-08-23,222,345549,5,8.2,8.3,8.1,8.1,549500.0,8,1,23
2011-08-24,223,345550,5,8.1,8.2,8.0,8.1,265000.0,8,2,24
2011-08-25,224,345551,5,8.3,8.3,8.1,8.2,157000.0,8,3,25
2011-09-04,225,345552,5,8.2,8.2,8.1,8.1,135500.0,9,6,4
2011-09-05,226,345553,5,8.0,8.2,8.0,8.0,420500.0,9,0,5
2011-09-06,227,345554,5,8.0,8.2,8.0,8.0,203000.0,9,1,6
2011-09-07,228,345555,5,8.0,8.2,8.0,8.1,193500.0,9,2,7
2011-09-08,229,345556,5,8.1,8.2,8.0,8.0,208500.0,9,3,8
2011-09-11,230,345557,5,8.1,8.1,8.0,8.0,282000.0,9,6,11
2011-09-12,231,345558,5,8.1,8.1,7.9,7.9,289000.0,9,0,12
2011-09-13,232,345559,5,8.1,8.2,8.0,8.0,153500.0,9,1,13
2011-09-14,233,345560,5,8.2,8.2,8.0,8.0,160500.0,9,2,14
2011-09-15,234,345561,5,8.0,8.2,8.0,8.0,157500.0,9,3,15
2011-09-18,235,345562,5,8.2,8.2,7.9,7.9,284500.0,9,6,18
2011-09-19,236,345563,5,8.0,8.0,7.9,7.9,313500.0,9,0,19
2011-09-20,237,345564,5,8.0,8.1,7.9,7.9,81000.0,9,1,20
2011-09-21,238,345565,5,7.9,8.0,7.8,7.8,138500.0,9,2,21
2011-09-22,239,345566,5,7.8,8.1,7.6,7.9,339000.0,9,3,22
2011-09-25,240,345567,5,7.9,8.0,7.8,7.9,166500.0,9,6,25
2011-09-26,241,345568,5,8.0,8.2,7.9,8.1,367000.0,9,0,26
2011-09-27,242,345569,5,8.1,8.1,7.9,8.0,250000.0,9,1,27
2011-09-28,243,345570,5,8.0,8.0,7.8,7.9,206500.0,9,2,28
2011-09-29,244,345571,5,8.0,8.0,7.8,7.8,172500.0,9,3,29
2011-10-02,245,345572,5,7.9,8.0,7.9,7.9,120000.0,10,6,2
2011-10-03,246,345573,5,7.9,7.9,7.7,7.7,335500.0,10,0,3
2011-10-04,247,345574,5,7.7,7.9,7.7,7.7,212000.0,10,1,4
2011-10-05,248,345575,5,7.9,7.9,7.7,7.8,102000.0,10,2,5
2011-10-09,249,345576,5,7.8,7.8,7.7,7.7,211000.0,10,6,9
2011-10-10,250,345577,5,7.7,7.8,7.6,7.7,125000.0,10,0,10
2011-10-11,251,345578,5,7.7,7.9,7.4,7.4,209000.0,10,1,11
2011-10-12,252,345579,5,7.2,7.5,7.1,7.4,149000.0,10,2,12
2011-10-13,253,345580,5,7.8,8.0,7.7,7.8,120500.0,10,3,13
2011-10-16,254,345581,5,7.9,7.9,7.5,7.6,75500.0,10,6,16
2011-10-17,255,345582,5,7.6,7.8,7.4,7.7,261000.0,10,0,17
2011-10-18,256,345583,5,7.6,7.7,7.5,7.5,89500.0,10,1,18
2011-10-19,257,345584,5,7.4,7.7,7.3,7.6,117500.0,10,2,19
2011-10-20,258,345585,5,7.7,8.0,7.6,7.8,239500.0,10,3,20
2011-10-23,259,345586,5,7.7,8.1,7.7,7.8,246000.0,10,6,23
2011-10-24,260,345587,5,7.7,7.9,7.6,7.6,175000.0,10,0,24
2011-10-25,261,345588,5,7.6,7.7,7.5,7.6,137500.0,10,1,25
2011-10-26,262,345589,5,7.6,7.6,7.4,7.4,187500.0,10,2,26
2011-10-27,263,345590,5,7.4,7.5,7.3,7.3,140000.0,10,3,27
2011-10-30,264,345591,5,7.3,7.5,7.0,7.1,187500.0,10,6,30
2011-10-31,265,345592,5,7.0,7.3,7.0,7.1,87500.0,10,0,31
2011-11-01,266,345593,5,7.4,7.5,7.2,7.4,137000.0,11,1,1
2011-11-02,267,345594,5,7.5,7.6,7.3,7.3,157000.0,11,2,2
2011-11-03,268,345595,5,7.3,7.4,7.2,7.2,135500.0,11,3,3
2011-11-13,269,345596,5,7.1,7.3,7.1,7.2,92500.0,11,6,13
2011-11-14,270,345597,5,7.0,7.1,6.9,6.9,254000.0,11,0,14
2011-11-15,271,345598,5,7.0,7.0,6.7,6.8,155000.0,11,1,15
2011-11-16,272,345599,5,7.3,7.4,7.1,7.3,195500.0,11,2,16
2011-11-17,273,345600,5,7.8,8.0,7.5,7.9,395000.0,11,3,17
2011-11-20,274,345601,5,8.2,8.5,7.8,7.9,244000.0,11,6,20
2011-11-21,275,345602,5,8.0,8.0,7.6,7.7,154000.0,11,0,21
2011-11-22,276,345603,5,7.9,8.3,7.7,8.2,872000.0,11,1,22
2011-11-23,277,345604,5,8.3,8.4,7.5,7.5,624500.0,11,2,23
2011-11-24,278,345605,5,7.8,7.9,7.6,7.6,366500.0,11,3,24
2011-11-27,279,345606,5,7.6,7.7,7.3,7.3,177000.0,11,6,27
2011-11-28,280,345607,5,7.0,7.5,7.0,7.4,137500.0,11,0,28
2011-11-29,281,345608,5,7.3,7.5,7.0,7.2,163000.0,11,1,29
2011-11-30,282,345609,5,7.2,7.4,7.2,7.3,118500.0,11,2,30
2011-12-01,283,345610,5,7.4,7.5,7.3,7.3,131000.0,12,3,1
2011-12-04,284,345611,5,7.2,7.4,7.2,7.2,70500.0,12,6,4
2011-12-05,285,345612,5,7.2,7.2,7.1,7.1,154500.0,12,0,5
2011-12-07,286,345613,5,7.1,7.2,7.0,7.1,184000.0,12,2,7
2011-12-08,287,345614,5,7.1,7.2,7.0,7.0,66500.0,12,3,8
2011-12-11,288,345615,5,7.0,7.0,6.9,6.9,107500.0,12,6,11
2011-12-12,289,345616,5,6.9,7.1,6.9,7.0,79500.0,12,0,12
2011-12-13,290,345617,5,7.0,7.2,6.9,7.1,136500.0,12,1,13
2011-12-14,291,345618,5,7.1,7.5,7.1,7.3,884000.0,12,2,14
2011-12-15,292,345619,5,7.4,7.9,7.3,7.8,1689000.0,12,3,15
2011-12-18,293,345620,5,7.5,8.2,7.4,8.0,1604000.0,12,6,18
2011-12-19,294,345621,5,8.1,8.5,7.7,8.3,1704000.0,12,0,19
2011-12-20,295,345622,5,8.2,8.6,7.9,8.4,1841500.0,12,1,20
2011-12-21,296,345623,5,8.2,9.0,8.2,8.7,1719500.0,12,2,21
2011-12-22,297,345624,5,9.0,9.3,8.5,8.9,2034500.0,12,3,22
2011-12-26,298,345625,5,8.7,9.1,8.6,8.9,838500.0,12,0,26
2011-12-27,299,345626,5,8.8,8.9,8.7,8.8,916000.0,12,1,27
2011-12-28,300,345627,5,8.6,8.9,8.5,8.8,1388000.0,12,2,28
2011-12-29,301,345628,5,8.6,9.0,8.6,8.9,1364500.0,12,3,29
2012-01-01,302,405155,5,9.0,9.1,8.7,8.9,701000.0,1,6,1
2012-01-02,303,405156,5,8.7,9.1,8.7,8.9,757000.0,1,0,2
2012-01-03,304,405157,5,9.0,9.0,8.8,8.8,480000.0,1,1,3
2012-01-04,305,405158,5,8.9,9.5,8.7,9.2,3313500.0,1,2,4
2012-01-05,306,405159,5,9.1,9.4,9.0,9.2,988500.0,1,3,5
2012-01-08,307,405160,5,9.0,9.4,8.9,9.2,1882500.0,1,6,8
2012-01-09,308,405161,5,9.0,9.0,8.8,8.9,924500.0,1,0,9
2012-01-10,309,405162,5,8.9,9.5,8.8,9.2,1708000.0,1,1,10
2012-01-11,310,405163,5,9.0,9.1,8.9,9.0,6471000.0,1,2,11
2012-01-12,311,405164,5,9.0,9.0,8.9,8.9,215000.0,1,3,12
2012-01-15,312,405165,5,8.8,9.3,8.7,9.1,641000.0,1,6,15
2012-01-16,313,405166,5,8.8,8.9,8.7,8.7,259000.0,1,0,16
2012-01-18,314,405167,5,8.6,8.8,8.3,8.3,305000.0,1,2,18
2012-01-19,315,405168,5,8.6,8.8,8.5,8.6,137000.0,1,3,19
2012-01-22,316,405169,5,8.8,8.9,8.4,8.4,181500.0,1,6,22
2012-01-23,317,405170,5,8.2,8.5,8.1,8.3,153500.0,1,0,23
2012-01-24,318,405171,5,8.1,8.4,8.1,8.1,124500.0,1,1,24
2012-01-25,319,405172,5,8.1,8.2,7.9,8.1,190000.0,1,2,25
2012-01-26,320,405173,5,8.1,8.1,7.9,7.9,279000.0,1,3,26
2012-01-29,321,405174,5,7.9,8.0,7.6,7.7,141000.0,1,6,29
2012-01-30,322,405175,5,7.4,7.9,7.4,7.7,74000.0,1,0,30
2012-01-31,323,405176,5,7.8,7.9,7.6,7.6,112000.0,1,1,31
2012-02-01,324,405177,5,7.5,7.7,7.2,7.2,151500.0,2,2,1
2012-02-02,325,405178,5,7.2,7.4,7.1,7.1,114500.0,2,3,2
2012-02-06,326,405179,5,7.0,7.0,6.5,6.7,133500.0,2,0,6
2012-02-07,327,405180,5,6.8,7.3,6.8,7.3,234500.0,2,1,7
2012-02-08,328,405181,5,7.6,7.6,7.1,7.1,166000.0,2,2,8
2012-02-09,329,405182,5,7.0,7.4,7.0,7.2,103000.0,2,3,9
2012-02-12,330,405183,5,7.2,7.6,7.2,7.5,282500.0,2,6,12
2012-02-13,331,405184,5,7.4,7.7,7.3,7.4,118000.0,2,0,13
2012-02-14,332,405185,5,7.4,7.5,7.3,7.3,39500.0,2,1,14
2012-02-15,333,405186,5,7.2,7.6,7.2,7.4,49000.0,2,2,15
2012-02-16,334,405187,5,7.5,7.5,7.3,7.3,41500.0,2,3,16
2012-02-19,335,405188,5,7.1,7.3,7.0,7.0,181500.0,2,6,19
